Open,High,Low,Close,Adj Close,Volume
12.056249618530273,12.065000534057617,11.298999786376953,11.428999900817871,11.428999900817871,21711410
11.42566967010498,11.574999809265137,11.307000160217285,11.460000038146973,11.460000038146973,11173722
11.461000442504883,11.479000091552734,11.244000434875488,11.354990005493164,11.354990005493164,8590424
11.351999282836914,11.392000198364258,11.295999526977539,11.356840133666992,11.356840133666992,5549211
11.354990005493164,11.40707015991211,11.285009384155273,11.329000473022461,11.329000473022461,6196833
11.32699966430664,11.440000534057617,11.302000045776367,11.322000503540039,11.322000503540039,7508810
11.321000099182129,11.36400032043457,11.204000473022461,11.233999252319336,11.233999252319336,6591899
11.517999649047852,11.880000114440918,11.517000198364258,11.75,11.75,15649147
11.751999855041504,11.823999404907227,11.607000350952148,11.819000244140625,11.819000244140625,9658539
11.817999839782715,11.932000160217285,11.781999588012695,11.836999893188477,11.836999893188477,7308599
11.836000442504883,11.898000717163086,11.801000595092773,11.864999771118164,11.864999771118164,5319291
11.864999771118164,11.940999984741211,11.847399711608887,11.890000343322754,11.890000343322754,5142576
11.89050006866455,11.947999954223633,11.824999809265137,11.934000015258789,11.934000015258789,6334875
11.933000564575195,11.934900283813477,11.850000381469727,11.88700008392334,11.88700008392334,4956178
12.483999252319336,12.491999626159668,11.96399974822998,11.966500282287598,11.966500282287598,15064869
11.96500015258789,11.975250244140625,11.645999908447266,11.698999404907227,11.698999404907227,10942164
11.697400093078613,11.97249984741211,11.618000030517578,11.862000465393066,11.862000465393066,9056391
11.86039924621582,11.970999717712402,11.79699993133545,11.897970199584961,11.897970199584961,6112583
11.898000717163086,12.066999435424805,11.881990432739258,12.059000015258789,12.059000015258789,7101558
12.059300422668457,12.060369491577148,11.758999824523926,11.90250015258789,11.90250015258789,9883013
11.902100563049316,12.01550006866455,11.895999908447266,11.968000411987305,11.968000411987305,5680925
11.878999710083008,12.34000015258789,11.833999633789062,12.321499824523926,12.321499824523926,14276546
12.326000213623047,12.350000381469727,12.08799934387207,12.108989715576172,12.108989715576172,8764418
12.108999252319336,12.211999893188477,12.015000343322754,12.03600025177002,12.03600025177002,5878161
12.03600025177002,12.098000526428223,11.880999565124512,11.960320472717285,11.960320472717285,5414438
11.960000038146973,12.11398983001709,11.932000160217285,12.101499557495117,12.101499557495117,5243780
12.10260009765625,12.119999885559082,11.934999465942383,11.961050033569336,11.961050033569336,6893542
11.960020065307617,12.060999870300293,11.935009956359863,12.058000564575195,12.058000564575195,3560961
12.11299991607666,12.769000053405762,12.105000495910645,12.734999656677246,12.734999656677246,18427201
12.738800048828125,12.758999824523926,12.522000312805176,12.555500030517578,12.555500030517578,9602763
12.555500030517578,12.693209648132324,12.361000061035156,12.406000137329102,12.406000137329102,7925245
12.406999588012695,12.444000244140625,12.302000045776367,12.373010635375977,12.373010635375977,6966394
12.37399959564209,12.378419876098633,12.152999877929688,12.169000625610352,12.169000625610352,6666952
12.168000221252441,12.276999473571777,12.136170387268066,12.190999984741211,12.190999984741211,8366113
12.194999694824219,12.224989891052246,12.126999855041504,12.183000564575195,12.183000564575195,4597788
12.098199844360352,12.444000244140625,11.88700008392334,12.136110305786133,12.136110305786133,16377985
12.137499809265137,12.190000534057617,11.983999252319336,12.130999565124512,12.130999565124512,8930193
12.130499839782715,12.392000198364258,12.126999855041504,12.298999786376953,12.298999786376953,8627075
12.301569938659668,12.364999771118164,12.24899959564209,12.307990074157715,12.307990074157715,5728504
12.307000160217285,12.48898983001709,12.301000595092773,12.431940078735352,12.431940078735352,6315316
12.432000160217285,12.498000144958496,12.36400032043457,12.487000465393066,12.487000465393066,6539359
12.48600959777832,12.498000144958496,12.428999900817871,12.461999893188477,12.461999893188477,5179568
12.484999656677246,12.48799991607666,12.064000129699707,12.14763069152832,12.14763069152832,12959042
12.150099754333496,12.425000190734863,12.128999710083008,12.402910232543945,12.402910232543945,7737670
12.401999473571777,12.557000160217285,12.369999885559082,12.496000289916992,12.496000289916992,6904049
12.496000289916992,12.531000137329102,12.446000099182129,12.461000442504883,12.461000442504883,5161508
12.460000038146973,12.682000160217285,12.423999786376953,12.605999946594238,12.605999946594238,7016099
12.605000495910645,12.710000038146973,12.579999923706055,12.670000076293945,12.670000076293945,5870610
12.670000076293945,12.685999870300293,12.567110061645508,12.60099983215332,12.60099983215332,3801192
12.693499565124512,13.164950370788574,12.663999557495117,13.110560417175293,13.110560417175293,15346071
13.10912036895752,13.20099925994873,12.969999313354492,13.192998886108398,13.192998886108398,7241157
13.191999435424805,13.277999877929688,13.155000686645508,13.260000228881836,13.260000228881836,6420564
13.260000228881836,13.27400016784668,13.136999130249023,13.192998886108398,13.192998886108398,5270682
13.192998886108398,13.239999771118164,13.134500503540039,13.223989486694336,13.223989486694336,3936698
13.224000930786133,13.288999557495117,13.207000732421875,13.280740737915039,13.280740737915039,5038760
13.280000686645508,13.300000190734863,13.218999862670898,13.261999130249023,13.261999130249023,4100996
12.869000434875488,13.197009086608887,12.708000183105469,13.110960006713867,13.110960006713867,15041583
13.135000228881836,13.36400032043457,13.0910005569458,13.35099983215332,13.35099983215332,8829011
13.35099983215332,13.38800048828125,13.222000122070312,13.277999877929688,13.277999877929688,5599412
13.280990600585938,13.333000183105469,12.903999328613281,12.917999267578125,12.917999267578125,6339215
12.919990539550781,13.058000564575195,12.866000175476074,12.942010879516602,12.942010879516602,5175507
12.942998886108398,13.008700370788574,12.88599967956543,12.930000305175781,12.930000305175781,5051894
12.928998947143555,12.964999198913574,12.87700080871582,12.894999504089355,12.894999504089355,3663528
13.630000114440918,13.838000297546387,13.121999740600586,13.592500686645508,13.592500686645508,21506114
13.592500686645508,13.667999267578125,13.336000442504883,13.349499702453613,13.349499702453613,8404341
13.347000122070312,13.4350004196167,13.172999382019043,13.175990104675293,13.175990104675293,5643038
13.169000625610352,13.372030258178711,13.166900634765625,13.3149995803833,13.3149995803833,5261812
13.314000129699707,13.355990409851074,13.21165943145752,13.268930435180664,13.268930435180664,3904677
13.271499633789062,13.298500061035156,13.190999984741211,13.264999389648438,13.264999389648438,4680142
13.267499923706055,13.300999641418457,13.155000686645508,13.169000625610352,13.169000625610352,4103864
13.225000381469727,13.532000541687012,13.117999076843262,13.361000061035156,13.361000061035156,13654771
13.361000061035156,13.603070259094238,13.336999893188477,13.535000801086426,13.535000801086426,7531407
13.53600025177002,13.76099967956543,13.530009269714355,13.760499954223633,13.760499954223633,7196425
13.760000228881836,13.79900074005127,13.691999435424805,13.697999954223633,13.697999954223633,5436246
13.697999954223633,13.74152946472168,13.644999504089355,13.684000015258789,13.684000015258789,4349714
13.683210372924805,13.74799919128418,13.666000366210938,13.724000930786133,13.724000930786133,4693888
13.722999572753906,13.850000381469727,13.708999633789062,13.833999633789062,13.833999633789062,5770324
13.785000801086426,13.838000297546387,13.371999740600586,13.401100158691406,13.401100158691406,12020356
13.39900016784668,13.496000289916992,13.29699993133545,13.460000991821289,13.460000991821289,7449696
13.461000442504883,13.583999633789062,13.414999008178711,13.511999130249023,13.511999130249023,6844018
13.51099967956543,13.642999649047852,13.407010078430176,13.620500564575195,13.620500564575195,4976960
13.619000434875488,13.635000228881836,13.519500732421875,13.560999870300293,13.560999870300293,4856555
13.560009956359863,13.624000549316406,13.472999572753906,13.514999389648438,13.514999389648438,5429107
13.513999938964844,13.566999435424805,13.475000381469727,13.5,13.5,3790304
13.810999870300293,13.925000190734863,13.519000053405762,13.72700023651123,13.72700023651123,13042543
13.727999687194824,13.738000869750977,13.578500747680664,13.723989486694336,13.723989486694336,7110141
13.72599983215332,13.855000495910645,13.66100025177002,13.73900032043457,13.73900032043457,6288401
13.73900032043457,13.74799919128418,13.635000228881836,13.669889450073242,13.669889450073242,3468174
13.669000625610352,13.682001113891602,13.593999862670898,13.661500930786133,13.661500930786133,3596287
13.66100025177002,13.71399974822998,13.610000610351562,13.614999771118164,13.614999771118164,4004593
13.614999771118164,13.642000198364258,13.530000686645508,13.539999008178711,13.539999008178711,3283587
13.850000381469727,14.157000541687012,13.680999755859375,13.838940620422363,13.838940620422363,16022482
13.838689804077148,13.989999771118164,13.792999267578125,13.840009689331055,13.840009689331055,7967914
13.839999198913574,13.902000427246094,13.75,13.750239372253418,13.750239372253418,4924487
13.75,13.805000305175781,13.710000991821289,13.725000381469727,13.725000381469727,3845136
13.722999572753906,14.188000679016113,13.705999374389648,14.1610107421875,14.1610107421875,8567953
14.163000106811523,14.210000991821289,13.339999198913574,13.361000061035156,13.361000061035156,14642236
13.360000610351562,13.388999938964844,13.2112398147583,13.213000297546387,13.213000297546387,7230875
13.042999267578125,13.588000297546387,12.955999374389648,13.575390815734863,13.575390815734863,15207077
13.57837963104248,13.781000137329102,13.389999389648438,13.447999954223633,13.447999954223633,10240774
13.447999954223633,13.594990730285645,13.412620544433594,13.52400016784668,13.52400016784668,6239845
13.52299976348877,13.592920303344727,13.425000190734863,13.48289966583252,13.48289966583252,3804930
13.48009967803955,13.532999992370605,13.410000801086426,13.521049499511719,13.521049499511719,3819327
13.521000862121582,13.561999320983887,13.474000930786133,13.546000480651855,13.546000480651855,4091979
13.54699993133545,13.611599922180176,13.40800952911377,13.421000480651855,13.421000480651855,4366362
13.986000061035156,14.210000991821289,13.697999954223633,14.159700393676758,14.159700393676758,15974348
14.13800048828125,14.22350025177002,13.9660005569458,14.02400016784668,14.02400016784668,9860759
14.02400016784668,14.102991104125977,13.758999824523926,13.967000007629395,13.967000007629395,7834709
13.967989921569824,13.97899055480957,13.7839994430542,13.856599807739258,13.856599807739258,5903816
13.857500076293945,13.889999389648438,13.699999809265137,13.870080947875977,13.870080947875977,5039687
13.871110916137695,14.142000198364258,13.850000381469727,14.089999198913574,14.089999198913574,7040909
14.0910005569458,14.175999641418457,14.039999008178711,14.175000190734863,14.175000190734863,5655457
14.227999687194824,14.29900074005127,13.953999519348145,14.099000930786133,14.099000930786133,10805543
14.100000381469727,14.194000244140625,14.03065013885498,14.175999641418457,14.175999641418457,5886229
14.180999755859375,14.214999198913574,14.04893970489502,14.13800048828125,14.13800048828125,4663043
14.142000198364258,14.177999496459961,14.092000007629395,14.149820327758789,14.149820327758789,3330938
14.149999618530273,14.269000053405762,14.074000358581543,14.263999938964844,14.263999938964844,3943787
14.274009704589844,14.411999702453613,14.258000373840332,14.385000228881836,14.385000228881836,5993320
14.38599967956543,14.402000427246094,14.255999565124512,14.302000045776367,14.302000045776367,3752976
14.800000190734863,14.858990669250488,14.439000129699707,14.566999435424805,14.566999435424805,18329876
14.568380355834961,14.794000625610352,14.562749862670898,14.78600025177002,14.78600025177002,8234015
14.785000801086426,14.866999626159668,14.677999496459961,14.722999572753906,14.722999572753906,5978807
14.725000381469727,14.78600025177002,14.561999320983887,14.599000930786133,14.599000930786133,4600047
14.59998893737793,14.644999504089355,14.250999450683594,14.273500442504883,14.273500442504883,7372319
14.272000312805176,14.624000549316406,14.2160005569458,14.619999885559082,14.619999885559082,7695802
14.619999885559082,14.690500259399414,14.567998886108398,14.60200023651123,14.60200023651123,5346218
14.128999710083008,14.172999382019043,13.883000373840332,13.936019897460938,13.936019897460938,13398263
13.939000129699707,13.99799919128418,13.819000244140625,13.956379890441895,13.956379890441895,6434114
13.953999519348145,14.022000312805176,13.846000671386719,13.88800048828125,13.88800048828125,4946138
13.88599967956543,14.015179634094238,13.866999626159668,13.875,13.875,4341434
13.875500679016113,13.9089994430542,13.764101028442383,13.878010749816895,13.878010749816895,4747831
13.880999565124512,13.883760452270508,13.775999069213867,13.829999923706055,13.829999923706055,4043355
13.829999923706055,13.855000495910645,13.759010314941406,13.781000137329102,13.781000137329102,4148772
14.800000190734863,15.032000541687012,14.54699993133545,14.954999923706055,14.954999923706055,19304778
14.957000732421875,15.132000923156738,14.836999893188477,15.10099983215332,15.10099983215332,8198264
15.102999687194824,15.3100004196167,15.099000930786133,15.244999885559082,15.244999885559082,7847260
15.244501113891602,15.402000427246094,15.180000305175781,15.371999740600586,15.371999740600586,6655576
15.371999740600586,15.51300048828125,15.3149995803833,15.463000297546387,15.463000297546387,6287291
15.461000442504883,15.697999954223633,15.45099925994873,15.686999320983887,15.686999320983887,7537028
15.688000679016113,15.77299976348877,15.635220527648926,15.75,15.75,7733162
15.684000015258789,16.100000381469727,15.482000350952148,16.0935001373291,16.0935001373291,18950090
16.090999603271484,16.12598991394043,15.805999755859375,15.819000244140625,15.819000244140625,8996564
15.815500259399414,16.069000244140625,15.76300048828125,15.984689712524414,15.984689712524414,6642698
15.988000869750977,16.260000228881836,15.932629585266113,16.25402069091797,16.25402069091797,6456983
16.254350662231445,16.303998947143555,16.139999389648438,16.211999893188477,16.211999893188477,7059059
16.211000442504883,16.388999938964844,16.117000579833984,16.256000518798828,16.256000518798828,8654702
16.253999710083008,16.37299919128418,16.235000610351562,16.33099937438965,16.33099937438965,5451580
16.217998504638672,16.43899917602539,15.92199993133545,16.28137969970703,16.28137969970703,15500651
16.28023910522461,16.378000259399414,16.163999557495117,16.296499252319336,16.296499252319336,7528092
16.29800033569336,16.48900032043457,16.27899932861328,16.354999542236328,16.354999542236328,6510226
16.355998992919922,16.482999801635742,16.33300018310547,16.482500076293945,16.482500076293945,4366138
16.482500076293945,16.499000549316406,16.4060001373291,16.48678970336914,16.48678970336914,3939657
16.48632049560547,16.53999900817871,16.355998992919922,16.413000106811523,16.413000106811523,6065535
16.41550064086914,16.42599868774414,16.28499984741211,16.316499710083008,16.316499710083008,5233438
16.721500396728516,16.99799919128418,16.670000076293945,16.92300033569336,16.92300033569336,15340105
16.92300033569336,16.923999786376953,16.600000381469727,16.702999114990234,16.702999114990234,7492323
16.704999923706055,16.886999130249023,16.701250076293945,16.839500427246094,16.839500427246094,5152331
16.838001251220703,16.913000106811523,16.552000045776367,16.58099937438965,16.58099937438965,5488938
16.579999923706055,16.809499740600586,16.381999969482422,16.763999938964844,16.763999938964844,7851050
16.76862907409668,16.77899932861328,16.586999893188477,16.706029891967773,16.706029891967773,5080526
16.70599937438965,16.73200035095215,16.618999481201172,16.67599868774414,16.67599868774414,3921683
16.161500930786133,16.36199951171875,15.95099925994873,16.05900001525879,16.05900001525879,14421705
16.05900001525879,16.17898941040039,15.902999877929688,16.163999557495117,16.163999557495117,6721232
16.163999557495117,16.27199935913086,16.055500030517578,16.113988876342773,16.113988876342773,7009933
16.11400032043457,16.274999618530273,16.091999053955078,16.205320358276367,16.205320358276367,5635731
16.207000732421875,16.21500015258789,16.072999954223633,16.172000885009766,16.172000885009766,4983809
16.173049926757812,16.173999786376953,15.878000259399414,15.916999816894531,15.916999816894531,7143054
15.920000076293945,16.055999755859375,15.87299919128418,15.949999809265137,15.949999809265137,6889238
15.714999198913574,16.266000747680664,15.585000991821289,16.249000549316406,16.249000549316406,23683332
16.248310089111328,16.263999938964844,15.836000442504883,15.88623046875,15.88623046875,11396884
15.88599967956543,15.944099426269531,15.758999824523926,15.775999069213867,15.775999069213867,9417818
15.777000427246094,15.977999687194824,15.744000434875488,15.83899974822998,15.83899974822998,6579149
15.842500686645508,15.854990005493164,15.62700080871582,15.674270629882812,15.674270629882812,6551670
15.675000190734863,15.714999198913574,15.535000801086426,15.54949951171875,15.54949951171875,6093136
15.550000190734863,15.7160005569458,15.543009757995605,15.680000305175781,15.680000305175781,5204987
15.862500190734863,15.909990310668945,15.375109672546387,15.54601001739502,15.54601001739502,13915212
15.548049926757812,15.566999435424805,15.303998947143555,15.422999382019043,15.422999382019043,6296372
15.425000190734863,15.467000007629395,15.139999389648438,15.224000930786133,15.224000930786133,6353857
15.224499702453613,15.307001113891602,15.120010375976562,15.300000190734863,15.300000190734863,5297092
15.29900074005127,15.319999694824219,15.172999382019043,15.225990295410156,15.225990295410156,4766402
15.224599838256836,15.388040542602539,15.202000617980957,15.38701057434082,15.38701057434082,4809617
15.388999938964844,15.467999458312988,15.363000869750977,15.407000541687012,15.407000541687012,4957863
15.147000312805176,15.419000625610352,15.079999923706055,15.217000007629395,15.217000007629395,11419841
15.2160005569458,15.47700023651123,15.171000480651855,15.371999740600586,15.371999740600586,6908533
15.3725004196167,15.456990242004395,15.26300048828125,15.264999389648438,15.264999389648438,5593758
15.26300048828125,15.361849784851074,15.20099925994873,15.3410005569458,15.3410005569458,4308546
15.342000007629395,15.367999076843262,15.27299976348877,15.280499458312988,15.280499458312988,2951809
15.282989501953125,15.38800048828125,15.277999877929688,15.341499328613281,15.341499328613281,3187486
15.3410005569458,15.41100025177002,15.308000564575195,15.316999435424805,15.316999435424805,3617436
15.427000045776367,15.636999130249023,15.121600151062012,15.600000381469727,15.600000381469727,12719817
15.60180950164795,15.860000610351562,15.491999626159668,15.820989608764648,15.820989608764648,9077440
15.821989059448242,15.925999641418457,15.76099967956543,15.835000991821289,15.835000991821289,6421682
15.835000991821289,15.871999740600586,15.731531143188477,15.860000610351562,15.860000610351562,4745590
15.86199951171875,15.92400074005127,15.844999313354492,15.880999565124512,15.880999565124512,3189076
15.881280899047852,15.958000183105469,15.836000442504883,15.943150520324707,15.943150520324707,3972735
15.942998886108398,16.05756950378418,15.9350004196167,16.038999557495117,16.038999557495117,4738480
16.097999572753906,16.452999114990234,16.048009872436523,16.40424919128418,16.40424919128418,11552891
16.40399932861328,16.51099967956543,16.23699951171875,16.297950744628906,16.297950744628906,7314062
16.29800033569336,16.39699935913086,16.23015022277832,16.277999877929688,16.277999877929688,5305895
16.282001495361328,16.3070011138916,16.120059967041016,16.253999710083008,16.253999710083008,3235485
16.257829666137695,16.447999954223633,16.202999114990234,16.375999450683594,16.375999450683594,5332701
16.380001068115234,16.524999618530273,16.344999313354492,16.496000289916992,16.496000289916992,4857260
16.49799919128418,16.527000427246094,16.424999237060547,16.525999069213867,16.525999069213867,3341083
16.3179988861084,16.48699951171875,16.172000885009766,16.383501052856445,16.383501052856445,7866257
16.382009506225586,16.42599868774414,16.31501007080078,16.332988739013672,16.332988739013672,3259741
16.33099937438965,16.380001068115234,16.291000366210938,16.361400604248047,16.361400604248047,2700726
16.025999069213867,16.35700035095215,16.005001068115234,16.11199951171875,16.11199951171875,7917841
16.107999801635742,16.131999969482422,16.03553009033203,16.090999603271484,16.090999603271484,3581750
16.090999603271484,16.152000427246094,16.007999420166016,16.090999603271484,16.090999603271484,3126149
16.090999603271484,16.124000549316406,16.008880615234375,16.06399917602539,16.06399917602539,2428661
16.06399917602539,16.071001052856445,15.896000862121582,15.905839920043945,15.905839920043945,2711991
15.906000137329102,15.9350004196167,15.755000114440918,15.773119926452637,15.773119926452637,3273580
15.77400016784668,15.865499496459961,15.725000381469727,15.828500747680664,15.828500747680664,3633123
15.827000617980957,15.874499320983887,15.683000564575195,15.8728609085083,15.8728609085083,7799056
15.871999740600586,15.932001113891602,15.519999504089355,15.605999946594238,15.605999946594238,6034081
15.60200023651123,15.72700023651123,15.578999519348145,15.649499893188477,15.649499893188477,3368106
15.649499893188477,15.730000495910645,15.588000297546387,15.588000297546387,15.588000297546387,2805337
15.58899974822998,15.746999740600586,15.580999374389648,15.650500297546387,15.650500297546387,2913275
15.652999877929688,15.677999496459961,15.597000122070312,15.628280639648438,15.628280639648438,2758825
15.630000114440918,15.699000358581543,15.605999946594238,15.636999130249023,15.636999130249023,2681945
15.697000503540039,15.978999137878418,15.597000122070312,15.8114595413208,15.8114595413208,8149337
15.814000129699707,15.87299919128418,15.702000617980957,15.796000480651855,15.796000480651855,4426146
15.797309875488281,15.92455005645752,15.691999435424805,15.713099479675293,15.713099479675293,3751781
15.713000297546387,15.838949203491211,15.66526985168457,15.8100004196167,15.8100004196167,2890006
15.8100004196167,16.553998947143555,15.730000495910645,16.471248626708984,16.471248626708984,11819044
16.472999572753906,16.687000274658203,16.350000381469727,16.686050415039062,16.686050415039062,7574407
16.68600082397461,16.93000030517578,16.667999267578125,16.92599868774414,16.92599868774414,8807370
16.910999298095703,17.216999053955078,16.635000228881836,16.743999481201172,16.743999481201172,13490108
16.74795150756836,17.100000381469727,16.6929988861084,16.95199966430664,16.95199966430664,7413945
16.95199966430664,17.12700080871582,16.948200225830078,17.107999801635742,17.107999801635742,4828793
17.108999252319336,17.200000762939453,17.05099868774414,17.13827896118164,17.13827896118164,4456726
17.136999130249023,17.233501434326172,17.105998992919922,17.166000366210938,17.166000366210938,4567357
17.165159225463867,17.264999389648438,17.152009963989258,17.207000732421875,17.207000732421875,4599554
17.20599937438965,17.256999969482422,17.12700080871582,17.132999420166016,17.132999420166016,4292068
16.659000396728516,16.808000564575195,16.44499969482422,16.624000549316406,16.624000549316406,12182217
16.625,16.722999572753906,16.499000549316406,16.69099998474121,16.69099998474121,5682136
16.6929988861084,16.770999908447266,16.625,16.628000259399414,16.628000259399414,3347767
16.6295108795166,16.6829891204834,16.546001434326172,16.651500701904297,16.651500701904297,2737497
16.64900016784668,16.708999633789062,16.632999420166016,16.701000213623047,16.701000213623047,2377893
16.701000213623047,16.93256950378418,16.6820011138916,16.854999542236328,16.854999542236328,5351105
16.85300064086914,16.885000228881836,16.732999801635742,16.882999420166016,16.882999420166016,3675518
16.678998947143555,16.844999313354492,16.638999938964844,16.742000579833984,16.742000579833984,9160649
16.739999771118164,16.994998931884766,16.66499900817871,16.83500099182129,16.83500099182129,5311938
16.83500099182129,16.878000259399414,16.754159927368164,16.76799964904785,16.76799964904785,3910325
16.767139434814453,16.796001434326172,16.64699935913086,16.76799964904785,16.76799964904785,3197342
16.770000457763672,16.8125,16.586000442504883,16.59149932861328,16.59149932861328,3518097
16.592998504638672,16.60399055480957,16.472009658813477,16.535999298095703,16.535999298095703,3913455
16.5350399017334,16.63599967956543,16.534000396728516,16.607999801635742,16.607999801635742,3121471
16.530000686645508,16.572999954223633,16.083999633789062,16.155000686645508,16.155000686645508,7134123
16.15399932861328,16.16499900817871,15.944000244140625,16.09000015258789,16.09000015258789,6270346
16.090009689331055,16.150999069213867,15.977009773254395,16.07200050354004,16.07200050354004,4397614
16.07200050354004,16.130001068115234,16.006000518798828,16.01799964904785,16.01799964904785,3427874
16.01799964904785,16.105998992919922,15.900999069213867,15.913999557495117,15.913999557495117,3568151
15.913989067077637,15.982000350952148,15.821001052856445,15.827000617980957,15.827000617980957,4619507
15.827000617980957,16.00899887084961,15.819000244140625,15.98699951171875,15.98699951171875,3694744
